Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,96.0625,96.5,94.0625,94.375,2173400,31.333866
2000-01-04,92.875,94.8125,90.625,90.625,2713800,30.088811
2000-01-05,91.125,96.25,91.125,93.25,3699400,30.960349
2000-01-06,94.3125,102.5,94.3125,100.75,5975800,33.450458
2000-01-07,101.125,103.8125,99.9375,102.75,4101200,34.114487
2000-01-10,100.4375,103.5,100.0,102.25,3863800,33.94848
2000-01-11,100.75,102.5,100.5,100.5,2357600,33.367454
2000-01-12,101.9375,103.625,100.75,100.75,2868400,33.450458
2000-01-13,101.3125,101.875,100.375,100.75,2244400,33.450458
2000-01-14,100.75,100.9375,98.9375,99.3125,2541800,32.973187
2000-01-18,97.25,99.25,97.125,97.125,2114800,32.246906
2000-01-19,97.75,99.9375,97.75,98.8125,2628200,32.80718
2000-01-20,99.0625,99.375,94.5,95.125,3104600,31.582877
2000-01-21,95.25,96.5625,94.5625,94.9375,4491800,31.520624
2000-01-24,95.8125,95.8125,91.625,92.75,2971000,30.794342
2000-01-25,94.875,94.875,90.25,91.375,3691200,30.337822
2000-01-26,95.875,97.5,95.3125,96.3125,7020800,31.977144
2000-01-27,97.1875,98.3125,96.0625,96.25,2914800,31.956393
2000-01-28,95.75,95.8125,92.25,92.25,3747400,30.628335
2000-01-31,92.25,97.375,92.0625,93.625,3282800,31.084855
2000-02-01,94.375,96.1875,93.75,94.125,2642200,31.250862
2000-02-02,93.1875,94.0,92.0,92.5,2924200,30.711339
2000-02-03,91.9375,92.125,90.0,91.6875,3520600,30.441577
2000-02-04,91.9375,92.4375,89.0625,89.0625,3293400,29.570039
2000-02-07,89.25,89.375,86.625,87.625,3935400,29.092768
2000-02-08,87.625,90.1875,87.4375,87.6875,2884000,29.113519
2000-02-09,88.625,89.0,87.5,87.625,2600400,29.092768
2000-02-10,87.25,87.25,85.3125,86.0,4020000,28.553245
2000-02-11,85.375,86.5,81.3125,82.9375,4491600,27.53645
2000-02-14,83.25,84.75,82.375,82.875,3356400,27.515699
2000-02-15,83.75,90.5625,83.5,89.125,3736000,29.59079
2000-02-16,88.375,90.375,87.5625,88.3125,2581800,29.321028
2000-02-17,89.0,91.875,88.9375,89.625,3405400,29.756797
2000-02-18,89.875,90.6875,86.375,87.5625,2864200,29.072017
2000-02-22,87.75,90.4375,86.5,90.125,2884600,29.922804
2000-02-23,91.375,93.9375,90.8125,92.3125,4460800,30.847607
2000-02-24,91.875,92.125,89.5625,91.0,3800200,30.409016
2000-02-25,88.125,89.3125,85.1875,85.75,3627200,28.654649
2000-02-28,86.9375,88.875,85.0,86.4375,3076600,28.884388
2000-02-29,85.3125,89.1875,84.625,88.1875,2765400,29.469177
2000-03-01,87.1875,87.75,85.0625,86.125,2891600,28.779961
2000-03-02,86.125,87.75,85.6875,86.0625,2186000,28.759076
2000-03-03,87.75,94.625,87.5,89.5,4581000,29.907768
2000-03-06,89.3125,91.25,87.25,87.25,2052600,29.155897
2000-03-07,88.25,88.875,82.0,82.75,5195600,27.652154
2000-03-08,82.875,84.25,81.0,82.5625,4693200,27.589498
2000-03-09,80.8125,81.9375,80.5,80.9375,3258200,27.04648
2000-03-10,80.625,82.6875,80.375,81.5,5751600,27.234448
2000-03-13,79.0,80.5,78.75,79.0,3787800,26.399036
2000-03-14,79.1875,80.0,78.5625,79.125,3156600,26.440806
2000-03-15,78.1875,83.75,78.1875,82.5,4240000,27.568613
2000-03-16,84.75,89.25,83.9375,88.0625,4804800,29.427406
2000-03-17,86.9375,89.1875,85.875,85.875,4068200,28.69642
2000-03-20,85.9375,87.8125,85.375,87.0,2727600,29.072356
2000-03-21,86.8125,91.5,86.5625,90.4375,3827600,30.221048
2000-03-22,89.0,89.375,85.0,86.0,4404800,28.738191
2000-03-23,84.75,87.25,84.75,87.0,4972000,29.072356
2000-03-24,90.0,93.25,89.6875,90.875,5925000,30.367245
2000-03-27,90.9375,91.9375,88.125,88.625,3254200,29.615374
2000-03-28,88.0,90.5625,87.625,88.875,2448000,29.698915
2000-03-29,89.0,89.0,87.375,87.625,3280800,29.281209
2000-03-30,88.0625,91.75,87.625,89.0,3155800,29.740686
2000-03-31,90.375,92.0,88.5625,88.5625,2459200,29.594488
2000-04-03,89.375,92.375,89.25,91.875,2871400,30.70141
2000-04-04,92.0,95.5625,89.5,92.9375,4841000,31.05646
2000-04-05,92.875,94.8125,91.0625,91.125,2875800,30.450786
2000-04-06,91.3125,94.875,91.3125,93.375,1756400,31.202658
2000-04-07,93.625,95.125,91.625,91.625,2501200,30.617869
2000-04-10,91.875,94.875,91.75,92.75,2110600,30.993804
2000-04-11,92.75,97.0625,92.75,95.4375,2952200,31.891873
2000-04-12,97.3125,98.3125,94.625,94.625,2454600,31.620364
2000-04-13,94.625,96.375,91.75,94.75,4152200,31.662134
2000-04-14,94.0625,94.3125,88.3125,90.8125,6141600,30.34636
2000-04-17,89.1875,90.5625,88.0625,89.875,2893600,30.03308
2000-04-18,90.125,90.125,88.0,89.875,2419200,30.03308
2000-04-19,89.625,91.875,89.125,90.4375,1665200,30.221048
2000-04-20,90.4375,92.3125,90.0,92.25,1983800,30.826722
2000-04-24,91.25,97.625,91.25,97.375,3558200,32.539318
2000-04-25,96.125,96.3125,88.5,93.8125,9044200,31.348855
2000-04-26,93.5,93.5,87.375,88.9375,6956600,29.7198
2000-04-27,88.5,89.875,85.3125,87.4375,4835200,29.218553
2000-04-28,87.4375,87.5625,86.0,86.625,2947000,28.947044
2000-05-01,86.6875,88.5625,85.0625,86.9375,3476400,29.05147
2000-05-02,86.0,87.5625,85.625,86.9375,2459200,29.05147
2000-05-03,86.9375,88.25,85.3125,85.8125,2445200,28.675535
2000-05-04,86.1875,87.6875,84.75,85.4375,2766200,28.550223
2000-05-05,85.1875,87.25,84.8125,86.6875,2376400,28.967929
2000-05-08,87.75,87.75,85.5,87.3125,1760000,29.176782
2000-05-09,87.0,87.875,85.5,86.0,1949200,28.738191
2000-05-10,86.25,86.5,84.8125,85.9375,1998400,28.717305
2000-05-11,86.3125,86.875,85.5625,85.9375,2347400,28.717305
2000-05-12,85.25,86.0,84.5,84.875,1838400,28.362255
2000-05-15,85.375,86.9375,85.3125,85.9375,2635000,28.717305
2000-05-16,86.1875,91.3125,85.5625,90.0625,4051400,30.095736
2000-05-17,88.375,89.125,87.625,88.0,2193000,29.597124
2000-05-18,88.1875,88.625,87.0,87.0625,1599600,29.281813
2000-05-19,86.1875,86.625,83.75,84.5,2749400,28.419965
2000-05-22,84.75,85.375,83.375,84.1875,2568600,28.314862
2000-05-23,84.1875,84.6875,83.25,84.125,1528400,28.293841
2000-05-24,85.0,88.75,85.0,88.1875,3241000,29.660186
2000-05-25,87.3125,88.25,84.0,84.9375,2512800,28.56711
2000-05-26,85.1875,86.375,84.0,84.0,1784600,28.2518
2000-05-30,84.625,86.5625,84.4375,85.125,1573200,28.630172
2000-05-31,86.125,87.3125,85.75,85.75,2137000,28.840379
2000-06-01,86.0625,86.0625,84.375,84.875,2034000,28.546089
2000-06-02,86.5,86.75,84.0,84.3125,3331600,28.356903
2000-06-05,84.625,85.0625,84.125,85.0625,2704600,28.609151
2000-06-06,85.0,85.0,82.0625,82.3125,3139200,27.684241
2000-06-07,82.3125,83.1875,81.5,81.75,3176600,27.495055
2000-06-08,81.9375,82.0,80.4375,81.75,2483200,27.495055
2000-06-09,81.9375,82.1875,81.1875,81.9375,2146200,27.558117
2000-06-12,82.0,83.8125,81.875,81.968697,2021400,27.56861
2000-06-13,81.625,83.3125,81.625,81.875,2151200,27.537097
2000-06-14,84.0,84.9375,83.5,84.1875,2748600,28.314862
2000-06-15,84.3125,87.375,84.25,86.4375,4171400,29.071607
2000-06-16,86.4375,86.4375,84.4375,84.4375,3842800,28.398945
2000-06-19,84.875,85.5,82.9375,83.5,2423400,28.083634
2000-06-20,83.625,85.0,81.0625,82.1875,2799400,27.6422
2000-06-21,84.5,86.5,84.0625,86.25,3272600,29.008544
2000-06-22,86.3125,87.75,84.9375,86.0625,2798200,28.945482
2000-06-23,84.875,84.875,84.0625,84.4375,1579600,28.398945
2000-06-26,84.375,85.9375,84.3125,85.5,2224800,28.756296
2000-06-27,86.5,87.875,86.1875,86.625,3072800,29.134669
2000-06-28,86.6875,86.875,85.4375,86.078102,2110400,28.95073
2000-06-29,84.5,86.8125,84.1875,85.5625,2552800,28.777317
2000-06-30,85.3125,86.0,82.484299,83.0,3603600,27.915469
2000-07-03,83.0,84.375,83.0,84.0625,1629400,28.272821
2000-07-05,85.9375,89.375,84.875,88.5,3385400,29.765289
2000-07-06,87.4375,88.125,86.5,86.5625,2555800,29.113648
2000-07-07,86.625,87.75,86.0,86.125,2649200,28.966503
2000-07-10,85.25,87.625,85.125,87.1875,2613800,29.323855
2000-07-11,87.1875,89.9375,86.75,88.9375,3193600,29.912434
2000-07-12,90.25,90.5625,89.0625,90.0625,3123000,30.290806
2000-07-13,90.875,90.875,89.5,89.5625,1662400,30.122641
2000-07-14,89.3125,89.3125,86.625,87.875,2259000,29.555082
2000-07-17,87.0,87.5,86.1875,87.25,1871400,29.344875
2000-07-18,87.125,88.5625,87.0625,88.0,1502000,29.597124
2000-07-19,89.0,89.0625,86.25,86.5,3098800,29.092627
2000-07-20,86.75,86.875,86.0,86.5,2226600,29.092627
2000-07-21,86.3125,86.375,85.3125,86.375,1425800,29.050586
2000-07-24,86.0,90.375,86.0,89.0625,2589800,29.954475
