Date,Open,High,Low,Close,Volume,Adj Close
2000-01-03,164.500183,164.500183,156.000167,157.25018,6471200,36.607667
2000-01-04,155.312671,155.875175,149.125166,151.312673,10440800,35.225422
2000-01-05,150.500172,153.125164,147.250166,147.250166,8646200,34.330727
2000-01-06,145.500158,152.375172,145.500158,150.250161,10990900,35.030163
2000-01-07,150.750169,153.500167,148.500166,152.437668,6016400,35.54017
2000-01-10,153.000172,156.562671,151.875164,154.562665,4906300,36.035604
2000-01-11,154.375177,160.000177,153.750164,156.000167,7158400,36.370751
2000-01-12,155.937671,158.875169,153.437671,155.187665,5816900,36.18132
2000-01-13,156.500175,158.250169,154.250172,156.000167,5831000,36.370751
2000-01-14,157.937676,161.125172,157.687679,159.500183,6290600,37.186764
2000-01-18,158.000172,158.000172,151.500161,151.56267,5867700,35.336168
2000-01-19,153.500167,154.750167,148.750164,148.937665,6608700,34.72416
2000-01-20,150.250161,154.625174,148.375161,151.406365,11311000,35.299726
2000-01-21,153.000172,153.750164,150.93767,151.687663,6310800,35.36531
2000-01-24,154.250172,158.000172,150.625164,152.000169,10029900,35.438169
2000-01-25,151.625167,158.750177,151.625167,158.375175,10150500,36.924474
2000-01-26,160.000177,164.062684,159.500183,159.75018,13196800,37.24505
2000-01-27,161.00018,164.250185,160.062673,162.937676,6235400,37.988201
2000-01-28,161.125172,162.25018,157.750175,158.250169,7210500,36.895329
2000-01-31,157.000169,165.750183,156.812668,164.75018,7406900,38.410778
2000-02-01,164.562679,169.500183,163.812687,169.000188,9279600,39.401649
2000-02-02,168.50018,168.50018,163.625185,164.187676,8956800,38.279633
2000-02-03,164.500183,165.500185,160.625177,162.87518,7454900,37.97363
2000-02-04,162.87518,163.625185,160.625177,161.437679,5155100,37.638483
2000-02-07,161.437679,163.875183,160.937684,162.437681,4470600,37.871629
2000-02-08,163.50018,165.312684,162.750175,163.000185,5268500,38.002774
2000-02-09,162.87518,162.87518,155.000177,156.562671,7182100,36.501896
2000-02-10,156.625167,159.500183,153.625172,154.500169,5986200,36.021033
2000-02-11,155.000177,158.062681,151.937673,153.500167,6520900,35.787887
2000-02-14,153.500167,157.937676,153.500167,154.000174,5418300,35.904462
2000-02-15,154.250172,159.625175,153.812673,159.12518,4668100,37.099334
2000-02-16,156.500175,156.750172,152.125174,153.843869,7616700,35.86802
2000-02-17,154.250172,155.500172,142.875153,147.937662,14201000,34.491014
2000-02-18,147.875166,147.937662,135.375153,138.250155,15618600,32.232414
2000-02-22,139.500155,140.250161,137.625155,139.125153,13781500,32.436416
