Date,Open,High,Low,Close,Volume,Adj Close
2012-04-05,7.3,7.3,7.3,7.3,0,7.3
2012-04-06,7.3,7.3,7.3,7.3,0,7.3
2012-04-09,7.3,7.3,7.3,7.3,0,7.3
2012-04-10,7.3,7.3,7.3,7.3,0,7.3
2012-04-11,7.3,7.3,7.3,7.3,0,7.3
2012-04-12,7.3,7.3,7.3,7.3,0,7.3
2012-04-13,7.3,7.3,7.3,7.3,0,7.3
2012-04-16,7.3,7.3,7.3,7.3,0,7.3
2012-04-17,7.3,7.3,7.3,7.3,0,7.3
2012-04-18,7.3,7.3,7.3,7.3,0,7.3
2012-04-19,7.3,7.3,7.3,7.3,0,7.3
2012-04-20,7.3,7.3,7.3,7.3,0,7.3
2012-04-23,7.3,7.3,7.3,7.3,0,7.3
2012-04-24,7.3,7.3,7.3,7.3,0,7.3
2012-04-25,7.3,7.3,7.3,7.3,0,7.3
2012-04-26,7.3,7.3,7.3,7.3,0,7.3
2012-04-27,7.3,7.3,7.3,7.3,0,7.3
2012-04-30,7.3,7.3,7.3,7.3,0,7.3
2012-05-01,7.3,7.3,7.3,7.3,0,7.3
2012-05-02,7.3,7.3,7.3,7.3,0,7.3
2012-05-03,7.3,7.3,7.3,7.3,0,7.3
2012-05-04,7.3,7.3,7.3,7.3,0,7.3
2012-05-07,7.3,7.3,7.3,7.3,0,7.3
2012-05-08,7.3,7.3,7.3,7.3,0,7.3
2012-05-09,7.3,7.3,7.3,7.3,0,7.3
2012-05-10,7.3,7.3,7.3,7.3,0,7.3
2012-05-11,7.3,7.3,7.3,7.3,0,7.3
2012-05-14,7.3,7.3,7.3,7.3,0,7.3
2012-05-15,7.3,7.3,7.3,7.3,0,7.3
2012-05-16,7.3,7.3,7.3,7.3,0,7.3
2012-05-17,7.3,7.3,7.3,7.3,0,7.3
2012-05-18,7.3,7.3,7.3,7.3,0,7.3
2012-05-21,7.3,7.3,7.3,7.3,0,7.3
2012-05-22,7.3,7.3,7.3,7.3,0,7.3
2012-05-23,7.3,7.3,7.3,7.3,0,7.3
2012-05-24,7.3,7.3,7.3,7.3,0,7.3
2012-05-25,7.3,7.3,7.3,7.3,0,7.3
2012-05-28,7.3,7.3,7.3,7.3,0,7.3
2012-05-29,7.3,7.3,7.3,7.3,0,7.3
2012-05-30,7.3,7.3,7.3,7.3,0,7.3
2012-05-31,7.3,7.3,7.3,7.3,0,7.3
2012-06-01,7.3,7.3,7.3,7.3,0,7.3
2012-06-04,7.3,7.3,7.3,7.3,0,7.3
2012-06-05,7.3,7.3,7.3,7.3,0,7.3
2012-06-06,7.3,7.3,7.3,7.3,0,7.3
2012-06-07,7.3,7.3,7.3,7.3,0,7.3
2012-06-08,7.3,7.3,7.3,7.3,0,7.3
2012-06-11,7.3,7.3,7.3,7.3,0,7.3
2012-06-12,7.3,7.3,7.3,7.3,0,7.3
2012-06-13,7.3,7.3,7.3,7.3,0,7.3
2012-06-14,7.3,7.3,7.3,7.3,0,7.3
2012-06-15,7.3,7.3,7.3,7.3,0,7.3
2012-06-18,7.3,7.3,7.3,7.3,0,7.3
2012-06-19,7.3,7.3,7.3,7.3,0,7.3
2012-06-20,7.3,7.3,7.3,7.3,0,7.3
2012-06-21,7.3,7.3,7.3,7.3,0,7.3
2012-06-22,7.3,7.3,7.3,7.3,0,7.3
2012-06-25,7.3,7.3,7.3,7.3,0,7.3
2012-06-26,7.3,7.3,7.3,7.3,0,7.3
2012-06-27,7.3,7.3,7.3,7.3,0,7.3
2012-06-28,7.3,7.3,7.3,7.3,0,7.3
2012-06-29,7.3,7.3,7.3,7.3,0,7.3
2012-07-02,7.3,7.3,7.3,7.3,0,7.3
2012-07-03,7.3,7.3,7.3,7.3,0,7.3
2012-07-04,7.3,7.3,7.3,7.3,0,7.3
2012-07-05,7.3,7.3,7.3,7.3,0,7.3
2012-07-06,7.3,7.3,7.3,7.3,0,7.3
2012-07-09,7.3,7.3,7.3,7.3,0,7.3
2012-07-10,7.3,7.3,7.3,7.3,0,7.3
2012-07-11,7.3,7.3,7.3,7.3,0,7.3
2012-07-12,7.3,7.3,7.3,7.3,0,7.3
2012-07-13,7.3,7.3,7.3,7.3,0,7.3
2012-07-16,7.3,7.3,7.3,7.3,0,7.3
2012-07-17,7.3,7.3,7.3,7.3,0,7.3
2012-07-18,7.3,7.3,7.3,7.3,0,7.3
2012-07-19,7.3,7.3,7.3,7.3,0,7.3
2012-07-20,7.3,7.3,7.3,7.3,0,7.3
2012-07-23,7.3,7.3,7.3,7.3,0,7.3
2012-07-24,7.3,7.3,7.3,7.3,0,7.3
2012-07-25,7.3,7.3,7.3,7.3,0,7.3
2012-07-26,7.3,7.3,7.3,7.3,0,7.3
2012-07-27,7.3,7.3,7.3,7.3,0,7.3
2012-07-30,7.3,7.3,7.3,7.3,0,7.3
2012-07-31,7.3,7.3,7.3,7.3,0,7.3
2012-08-01,7.3,7.3,7.3,7.3,0,7.3
2012-08-02,7.3,7.3,7.3,7.3,0,7.3
2012-08-03,7.3,7.3,7.3,7.3,0,7.3
2012-08-06,7.3,7.3,7.3,7.3,0,7.3
2012-08-07,7.3,7.3,7.3,7.3,0,7.3
2012-08-08,7.3,7.3,7.3,7.3,0,7.3
2012-08-09,7.3,7.3,7.3,7.3,0,7.3
2012-08-10,7.3,7.3,7.3,7.3,0,7.3
2012-08-13,7.3,7.3,7.3,7.3,0,7.3
2012-08-14,7.3,7.3,7.3,7.3,0,7.3
2012-08-15,7.3,7.3,7.3,7.3,0,7.3
2012-08-16,7.3,7.3,7.3,7.3,0,7.3
2012-08-17,7.3,7.3,7.3,7.3,0,7.3
2012-08-20,7.3,7.3,7.3,7.3,0,7.3
2012-08-21,7.3,7.3,7.3,7.3,0,7.3
2012-08-22,7.3,7.3,7.3,7.3,0,7.3
2012-08-23,7.3,7.3,7.3,7.3,0,7.3
2012-08-24,7.3,7.3,7.3,7.3,0,7.3
2012-08-27,7.3,7.3,7.3,7.3,0,7.3
2012-08-28,7.3,7.3,7.3,7.3,0,7.3
2012-08-29,7.3,7.3,7.3,7.3,0,7.3
2012-08-30,7.3,7.3,7.3,7.3,0,7.3
2012-08-31,7.3,7.3,7.3,7.3,0,7.3
2012-09-03,7.3,7.3,7.3,7.3,0,7.3
2012-09-04,7.3,7.3,7.3,7.3,0,7.3
2012-09-05,7.3,7.3,7.3,7.3,0,7.3
2012-09-06,7.3,7.3,7.3,7.3,0,7.3
2012-09-07,7.3,7.3,7.3,7.3,0,7.3
2012-09-10,7.3,7.3,7.3,7.3,0,7.3
2012-09-11,7.3,7.3,7.3,7.3,0,7.3
2012-09-12,7.3,7.3,7.3,7.3,0,7.3
2012-09-13,7.3,7.3,7.3,7.3,0,7.3
2012-09-14,7.3,7.3,7.3,7.3,0,7.3
2012-09-17,7.3,7.3,7.3,7.3,0,7.3
2012-09-18,7.3,7.3,7.3,7.3,0,7.3
2012-09-19,7.3,7.3,7.3,7.3,0,7.3
2012-09-20,7.3,7.3,7.3,7.3,0,7.3
2012-09-21,7.3,7.3,7.3,7.3,0,7.3
2012-09-24,2.386,2.386,2.297,2.297,200,2.297
2012-09-25,2.297,2.297,2.297,2.297,0,2.297
2012-09-26,2.213,2.213,2.213,2.213,0,2.213
2012-09-27,2.137,2.137,2.137,2.137,0,2.137
2012-09-28,2.137,2.137,2.066,2.066,0,2.066
2012-10-01,2.122,2.122,2.122,2.122,0,2.122
2012-10-02,2.041,2.041,1.983,1.983,600,1.983
2012-10-03,1.981,1.981,1.981,1.981,0,1.981
2012-10-04,1.953,1.953,1.953,1.953,0,1.953
2012-10-05,1.941,1.941,1.941,1.941,0,1.941
2012-10-08,1.929,1.929,1.929,1.929,0,1.929
2012-10-09,1.921,1.921,1.921,1.921,0,1.921
2012-10-10,1.9,1.9,1.9,1.9,0,1.9
2012-10-11,1.878,1.878,1.878,1.878,0,1.878
2012-10-12,1.878,1.878,1.878,1.878,0,1.878
2012-10-15,1.869,1.869,1.869,1.869,0,1.869
2012-10-16,1.838,1.838,1.838,1.838,0,1.838
2012-10-17,1.853,1.853,1.853,1.853,0,1.853
2012-10-18,1.881,1.881,1.881,1.881,0,1.881
2012-10-19,1.894,1.894,1.894,1.894,0,1.894
2012-10-22,1.894,1.894,1.894,1.894,0,1.894
2012-10-23,1.866,1.866,1.866,1.866,0,1.866
2012-10-24,1.836,1.836,1.803,1.803,300,1.803
2012-10-25,1.787,1.787,1.787,1.787,0,1.787
2012-10-26,1.822,1.822,1.822,1.822,0,1.822
2012-10-29,1.831,1.831,1.831,1.831,0,1.831
2012-10-30,1.832,1.832,1.832,1.832,0,1.832
2012-10-31,1.832,1.832,1.832,1.832,0,1.832
2012-11-01,1.926,1.926,1.926,1.926,0,1.926
2012-11-02,1.926,1.926,1.926,1.926,0,1.926
2012-11-05,1.926,1.926,1.926,1.926,0,1.926
2012-11-06,1.887,1.887,1.887,1.887,0,1.887
2012-11-07,1.963,1.963,1.963,1.963,0,1.963
2012-11-08,1.891,1.891,1.891,1.891,0,1.891
2012-11-09,1.756,1.79,1.756,1.79,2000,1.79
2012-11-12,1.79,1.79,1.79,1.79,0,1.79
2012-11-13,1.751,1.751,1.751,1.751,0,1.751
2012-11-14,1.731,1.731,1.731,1.731,0,1.731
2012-11-15,1.772,1.772,1.772,1.772,0,1.772
2012-11-16,1.801,1.801,1.801,1.801,0,1.801
2012-11-19,1.788,1.788,1.788,1.788,0,1.788
2012-11-20,1.875,1.875,1.875,1.875,0,1.875
2012-11-21,1.895,1.895,1.895,1.895,0,1.895
2012-11-22,2.004,2.004,2.004,2.004,0,2.004
2012-11-23,2.004,2.004,2.004,2.004,0,2.004
2012-11-26,2.003,2.003,2.003,2.003,0,2.003
2012-11-27,2.005,2.005,2.005,2.005,0,2.005
2012-11-28,2.147,2.147,2.147,2.147,0,2.147
2012-11-29,2.279,2.279,2.279,2.279,0,2.279
2012-11-30,2.279,2.279,2.279,2.279,0,2.279
2012-12-03,2.27,2.27,2.27,2.27,0,2.27
2012-12-04,2.264,2.264,2.264,2.264,0,2.264
2012-12-05,2.273,2.273,2.273,2.273,0,2.273
2012-12-06,2.273,2.273,2.273,2.273,0,2.273
2012-12-07,2.273,2.273,2.273,2.273,0,2.273
2012-12-10,2.324,2.324,2.324,2.324,0,2.324
2012-12-11,2.401,2.401,2.401,2.401,0,2.401
2012-12-12,2.452,2.452,2.452,2.452,0,2.452
2012-12-13,2.452,2.452,2.452,2.452,0,2.452
2012-12-14,2.418,2.418,2.418,2.418,0,2.418
2012-12-17,2.418,2.418,2.418,2.418,0,2.418
2012-12-18,2.444,2.444,2.444,2.444,0,2.444
2012-12-19,2.446,2.446,2.446,2.446,0,2.446
2012-12-20,2.496,2.496,2.496,2.496,0,2.496
2012-12-21,2.535,2.535,2.535,2.535,0,2.535
2012-12-24,2.535,2.535,2.535,2.535,0,2.535
2012-12-25,2.535,2.535,2.535,2.535,0,2.535
2012-12-26,2.535,2.535,2.535,2.535,0,2.535
2012-12-27,2.417,2.417,2.417,2.417,0,2.417
2012-12-28,2.347,2.347,2.347,2.347,0,2.347
2012-12-31,2.347,2.347,2.347,2.347,0,2.347
2013-01-01,2.347,2.347,2.347,2.347,0,2.347
2013-01-02,2.396,2.396,2.396,2.396,0,2.396
2013-01-03,2.591,2.591,2.591,2.591,0,2.591
2013-01-04,2.802,2.802,2.802,2.802,0,2.802
2013-01-07,2.81,2.865,2.81,2.865,1000,2.865
2013-01-08,2.885,2.885,2.885,2.885,0,2.885
2013-01-09,2.89,2.89,2.89,2.89,0,2.89
2013-01-10,3.01,3.01,3.01,3.01,0,3.01
2013-01-11,3.025,3.025,3.025,3.025,0,3.025
2013-01-14,2.966,2.966,2.966,2.966,0,2.966
2013-01-15,2.801,2.801,2.801,2.801,0,2.801
2013-01-16,2.853,2.853,2.853,2.853,0,2.853
2013-01-17,2.853,2.853,2.853,2.853,0,2.853
2013-01-18,2.853,2.853,2.853,2.853,0,2.853
2013-01-21,2.853,2.853,2.853,2.853,0,2.853
2013-01-22,2.853,2.853,2.853,2.853,0,2.853
2013-01-23,2.899,2.899,2.899,2.899,0,2.899
2013-01-24,3.028,3.028,3.028,3.028,0,3.028
2013-01-25,3.011,3.011,3.011,3.011,0,3.011
2013-01-28,2.921,2.921,2.921,2.921,0,2.921
2013-01-29,2.921,2.921,2.921,2.921,0,2.921
2013-01-30,2.965,2.965,2.965,2.965,0,2.965
2013-01-31,2.965,2.965,2.965,2.965,0,2.965
2013-02-01,3.024,3.024,3.024,3.024,0,3.024
2013-02-04,3.117,3.117,3.117,3.117,0,3.117
2013-02-05,3.097,3.097,3.097,3.097,1000,3.097
2013-02-06,3.097,3.097,3.097,3.097,0,3.097
2013-02-07,3.242,3.242,3.242,3.242,0,3.242
2013-02-08,3.26,3.26,3.256,3.256,1000,3.256
2013-02-11,3.313,3.313,3.313,3.313,0,3.313
2013-02-12,3.313,3.313,3.313,3.313,0,3.313
2013-02-13,3.314,3.314,3.314,3.314,0,3.314
2013-02-14,3.56,3.56,3.56,3.56,0,3.56
2013-02-15,3.745,3.745,3.745,3.745,0,3.745
2013-02-18,3.961,3.961,3.961,3.961,0,3.961
2013-02-19,3.961,3.961,3.961,3.961,0,3.961
2013-02-20,4.174,4.174,4.174,4.174,0,4.174
2013-02-21,3.996,3.996,3.996,3.996,1100,3.996
2013-02-22,3.776,3.776,3.776,3.776,0,3.776
2013-02-25,3.776,3.776,3.776,3.776,0,3.776
2013-02-26,3.688,3.688,3.688,3.688,0,3.688
2013-02-27,3.688,3.774,3.688,3.774,500,3.774
2013-02-28,3.774,3.774,3.774,3.774,0,3.774
2013-03-01,3.774,3.774,3.774,3.774,0,3.774
2013-03-04,3.736,3.736,3.654,3.654,800,3.654
2013-03-05,3.654,3.958,3.654,3.958,300,3.958
2013-03-06,3.89,3.89,3.89,3.89,0,3.89
2013-03-07,3.993,3.993,3.993,3.993,0,3.993
2013-03-08,4.071,4.071,4.071,4.071,0,4.071
2013-03-11,4.044,4.044,4.044,4.044,0,4.044
2013-03-12,4.018,4.018,4.018,4.018,0,4.018
2013-03-13,4.122,4.122,4.122,4.122,0,4.122
2013-03-14,3.663,3.663,3.663,3.663,0,3.663
2013-03-15,3.663,3.663,3.663,3.663,0,3.663
2013-03-18,3.546,3.546,3.546,3.546,0,3.546
2013-03-19,3.391,3.391,3.391,3.391,0,3.391
2013-03-20,3.391,3.391,3.391,3.391,0,3.391
2013-03-21,3.551,3.551,3.551,3.551,0,3.551
2013-03-22,3.506,3.506,3.506,3.506,0,3.506
2013-03-25,3.433,3.433,3.433,3.433,0,3.433
2013-03-26,3.412,3.412,3.412,3.412,0,3.412
2013-03-27,3.412,3.412,3.412,3.412,0,3.412
2013-03-28,3.408,3.408,3.408,3.408,0,3.408
2013-03-29,3.408,3.408,3.408,3.408,0,3.408
2013-04-01,3.408,3.408,3.408,3.408,0,3.408
2013-04-02,3.346,3.346,3.346,3.346,0,3.346
2013-04-03,3.225,3.225,3.225,3.225,0,3.225
2013-04-04,3.212,3.219,3.212,3.219,0,3.219
2013-04-05,3.219,3.219,3.09,3.09,400,3.09
2013-04-08,3.135,3.135,3.135,3.135,0,3.135
2013-04-09,3.245,3.245,3.245,3.245,0,3.245
2013-04-10,3.558,3.558,3.558,3.558,0,3.558
2013-04-11,3.583,3.583,3.583,3.583,0,3.583
2013-04-12,3.641,3.641,3.641,3.641,0,3.641
2013-04-15,3.641,3.641,3.641,3.641,0,3.641
2013-04-16,3.383,3.383,3.383,3.383,0,3.383
2013-04-17,3.383,3.383,3.383,3.383,0,3.383
2013-04-18,3.228,3.228,3.228,3.228,0,3.228
2013-04-19,3.228,3.285,3.228,3.285,100,3.285
2013-04-22,3.334,3.334,3.334,3.334,0,3.334
2013-04-23,3.406,3.406,3.406,3.406,0,3.406
2013-04-24,3.623,3.623,3.623,3.623,0,3.623
2013-04-25,3.743,3.743,3.743,3.743,0,3.743
2013-04-26,3.824,3.841,3.824,3.841,100,3.841
2013-04-29,3.894,4.088,3.894,4.088,300,4.088
2013-04-30,4.088,4.088,4.088,4.088,0,4.088
2013-05-01,4.088,4.088,4.088,4.088,0,4.088
2013-05-02,4.0,4.0,4.0,4.0,0,4.0
2013-05-03,4.129,4.129,4.129,4.129,0,4.129
2013-05-06,4.129,4.129,4.129,4.129,0,4.129
2013-05-07,4.161,4.161,4.161,4.161,0,4.161
2013-05-08,4.157,4.157,4.157,4.157,0,4.157
2013-05-09,4.09,4.09,4.09,4.09,0,4.09
2013-05-10,3.912,3.912,3.912,3.912,0,3.912
2013-05-13,4.126,4.126,4.126,4.126,0,4.126
2013-05-14,4.33,4.33,4.33,4.33,0,4.33
2013-05-15,4.518,4.518,4.518,4.518,0,4.518
2013-05-16,4.871,4.968,4.871,4.968,100,4.968
2013-05-17,4.844,4.844,4.844,4.844,0,4.844
2013-05-20,5.033,5.033,5.033,5.033,0,5.033
2013-05-21,5.223,5.223,5.223,5.223,0,5.223
2013-05-22,5.223,5.223,5.223,5.223,0,5.223
2013-05-23,5.118,5.118,5.118,5.118,0,5.118
2013-05-24,5.522,5.522,5.522,5.522,0,5.522
2013-05-27,5.706,5.706,5.706,5.706,0,5.706
2013-05-28,5.707,5.79,5.707,5.79,200,5.79
2013-05-29,5.849,5.849,5.849,5.849,0,5.849
2013-05-30,5.849,5.849,5.849,5.849,0,5.849
2013-05-31,6.345,6.345,6.345,6.345,0,6.345
2013-06-03,6.345,6.345,6.345,6.345,0,6.345
2013-06-04,6.3,6.3,6.3,6.3,0,6.3
2013-06-05,6.141,6.141,6.141,6.141,0,6.141
2013-06-06,6.096,6.096,6.096,6.096,0,6.096
2013-06-07,6.096,6.096,6.096,6.096,0,6.096
