Date,Open,High,Low,Close,Volume,Adj Close
2016-12-15,1904.72998,1919.780029,1903.219971,1909.469971,000,1909.469971
2016-12-14,1910.530029,1917.97998,1900.01001,1904.02002,000,1904.02002
2016-12-13,1885.930054,1917.849976,1885.439941,1906.51001,000,1906.51001
2016-12-12,1878.400024,1881.790039,1871.349976,1879.780029,000,1879.780029
2016-12-09,1874.589966,1886.890015,1873.97998,1885.97998,000,1885.97998
2016-12-08,1863.089966,1876.209961,1859.420044,1870.040039,000,1870.040039
2016-12-07,1828.670044,1864.099976,1826.109985,1863.170044,000,1863.170044
2016-12-06,1827.969971,1834.319946,1820.319946,1829.839966,000,1829.839966
2016-12-05,1819.290039,1831.790039,1809.109985,1824.97998,000,1824.97998
2016-12-02,1800.400024,1814.310059,1795.47998,1810.109985,000,1810.109985
2016-12-01,1841.420044,1842.109985,1799.319946,1804.449951,000,1804.449951
2016-11-30,1863.51001,1868.119995,1843.630005,1843.630005,000,1843.630005
2016-11-29,1859.810059,1873.51001,1854.25,1863.689941,000,1863.689941
2016-11-28,1855.880005,1870.579956,1855.550049,1861.160034,000,1861.160034
2016-11-25,1850.420044,1858.02002,1848.72998,1858.02002,000,1858.02002
2016-11-23,1859.01001,1859.189941,1844.160034,1850.630005,000,1850.630005
2016-11-22,1865.359985,1867.619995,1859.430054,1863.109985,000,1863.109985
2016-11-21,1837.790039,1861.689941,1837.790039,1859.719971,000,1859.719971
2016-11-18,1844.459961,1849.569946,1834.579956,1837.790039,000,1837.790039
2016-11-17,1831.719971,1842.810059,1827.160034,1842.630005,000,1842.630005
2016-11-16,1805.02002,1832.280029,1804.00,1831.650024,000,1831.650024
2016-11-15,1798.800049,1821.430054,1797.73999,1812.040039,000,1812.040039
2016-11-14,1815.780029,1815.780029,1774.280029,1788.069946,000,1788.069946
2016-11-11,1802.25,1819.310059,1800.469971,1816.98999,000,1816.98999
2016-11-10,1845.180054,1845.180054,1778.01001,1805.73999,000,1805.73999
2016-11-09,1809.959961,1839.930054,1799.579956,1836.300049,000,1836.300049
2016-11-08,1828.839966,1847.410034,1822.180054,1840.030029,000,1840.030029
2016-11-07,1818.890015,1832.550049,1818.069946,1830.949951,000,1830.949951
2016-11-04,1782.709961,1806.209961,1782.709961,1789.660034,000,1789.660034
2016-11-03,1810.439941,1813.589966,1794.47998,1797.619995,000,1797.619995
2016-11-02,1832.109985,1838.47998,1815.719971,1820.420044,000,1820.420044
2016-11-01,1850.280029,1851.819946,1816.609985,1831.849976,000,1831.849976
2016-10-31,1852.579956,1854.579956,1847.819946,1847.849976,000,1847.849976
2016-10-28,1854.209961,1867.949951,1843.819946,1847.560059,000,1847.560059
2016-10-27,1864.859985,1866.119995,1846.810059,1848.930054,000,1848.930054
2016-10-26,1856.599976,1868.73999,1851.369995,1860.150024,000,1860.150024
2016-10-25,1876.670044,1877.689941,1868.579956,1873.819946,000,1873.819946
2016-10-24,1851.709961,1876.01001,1851.709961,1875.699951,000,1875.699951
